canonical_line_id,observation_id
CLINE_2507,OBS_002813
CLINE_2508,OBS_002809
CLINE_2509,OBS_002807
CLINE_2510,OBS_002810
CLINE_2511,OBS_002806
CLINE_2512,OBS_002811
CLINE_2513,OBS_002819
CLINE_2514,OBS_002820
CLINE_2515,OBS_002815
CLINE_2516,OBS_002821
CLINE_2517,OBS_002817
CLINE_2518,OBS_002818
CLINE_2519,OBS_002822
CLINE_2520,OBS_002816
CLINE_2521,OBS_002823
CLINE_2522,OBS_002826
CLINE_2523,OBS_002825
CLINE_2524,OBS_002824
CLINE_2525,OBS_002827
CLINE_2526,OBS_002828
CLINE_2527,OBS_002829
CLINE_2528,OBS_002835
CLINE_2528,OBS_002839
CLINE_2528,OBS_002841
CLINE_2529,OBS_002840
CLINE_2530,OBS_002833
CLINE_2530,OBS_002838
CLINE_2531,OBS_002830
CLINE_2532,OBS_002837
CLINE_2533,OBS_002844
CLINE_2534,OBS_002842
CLINE_2535,OBS_002843
CLINE_2536,OBS_002831
CLINE_2537,OBS_002845
CLINE_2538,OBS_002832
CLINE_2538,OBS_002834
CLINE_2539,OBS_002836
CLINE_2540,OBS_002846
CLINE_2541,OBS_002849
CLINE_2542,OBS_002848
CLINE_2542,OBS_002851
CLINE_2543,OBS_002850
CLINE_2544,OBS_002847
CLINE_2545,OBS_002853
CLINE_2546,OBS_002854
CLINE_2547,OBS_002855
CLINE_2548,OBS_002852
CLINE_2549,OBS_002860
CLINE_2550,OBS_002856
CLINE_2551,OBS_002858
CLINE_2552,OBS_002859
CLINE_2552,OBS_002861
CLINE_2553,OBS_002857
CLINE_2554,OBS_002864
CLINE_2555,OBS_002863
CLINE_2556,OBS_002862
CLINE_2557,OBS_002865
CLINE_2558,OBS_002869
CLINE_2559,OBS_002867
CLINE_2560,OBS_002881
CLINE_2561,OBS_002878
CLINE_2562,OBS_002876
CLINE_2563,OBS_002879
CLINE_2564,OBS_002875
CLINE_2565,OBS_002882
CLINE_2566,OBS_002880
CLINE_2567,OBS_002877
CLINE_2568,OBS_002873
CLINE_2569,OBS_002866
CLINE_2570,OBS_002874
CLINE_2571,OBS_002868
CLINE_2572,OBS_002870
CLINE_2573,OBS_002872
CLINE_2574,OBS_002871
CLINE_2575,OBS_002888
CLINE_2576,OBS_002895
CLINE_2577,OBS_002896
CLINE_2578,OBS_002893
CLINE_2579,OBS_002898
CLINE_2580,OBS_002883
CLINE_2581,OBS_002884
CLINE_2581,OBS_002885
CLINE_2581,OBS_002887
CLINE_2582,OBS_002889
CLINE_2582,OBS_002890
CLINE_2583,OBS_002886
CLINE_2584,OBS_002891
CLINE_2585,OBS_002892
CLINE_2586,OBS_002894
CLINE_2587,OBS_002897
CLINE_2588,OBS_002899
CLINE_2589,OBS_002900
CLINE_2590,OBS_002901
CLINE_2591,OBS_000082
CLINE_2591,OBS_000085
CLINE_2591,OBS_000196
CLINE_2591,OBS_000199
CLINE_2591,OBS_000202
CLINE_2592,OBS_000081
CLINE_2592,OBS_000084
CLINE_2592,OBS_000195
CLINE_2592,OBS_000198
CLINE_2592,OBS_000201
CLINE_2593,OBS_000083
CLINE_2593,OBS_000086
CLINE_2593,OBS_000197
CLINE_2593,OBS_000200
CLINE_2593,OBS_000203
