canonical_line_id,artifact_id,quantity,sequence_surface,canonical_sequence,sign_count,group_count,origin_count,source_kinds,provenance_tags,notes
CLINE_2382,ZA 14,,AB03 AB55 AB78,AB03 AB55 AB78,3,3,1,external_csv,http://sigla.phis.me/document/ZA%2014/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2383,ZA 14,,AB13 AB67 AB07,AB13 AB67 AB07,3,3,1,external_csv,http://sigla.phis.me/document/ZA%2014/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2384,ZA 14,,AB16 AB37 AB65,AB16 AB37 AB65,3,3,1,external_csv,http://sigla.phis.me/document/ZA%2014/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2385,ZA 14,,AB21F AB118,AB21F AB118,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2014/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2386,ZA 14,,AB50 AB30 AB77 A363,AB50 AB30 AB77 A363,4,4,1,external_csv,http://sigla.phis.me/document/ZA%2014/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2387,ZA 14,,AB57 AB40,AB57 AB40,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2014/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2388,ZA 14,,AB69 AB73 AB37 AB17 AB09,AB69 AB73 AB37 AB17 AB09,5,5,1,external_csv,http://sigla.phis.me/document/ZA%2014/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2389,ZA 14,,AB81 AB39,AB81 AB39,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2014/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2390,ZA 14,,JA WI[,JA WI[,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2391,ZA 14,,KU PI,KU PI,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2392,ZA 14,,ME KI DI,ME KI DI,3,3,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2393,ZA 14,,PA NU QE,PA NU QE,3,3,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2394,ZA 14,,PU NI KA SO,PU NI KA SO,4,4,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2395,ZA 14,,QA TI JU,QA TI JU,3,3,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2396,ZA 14,,TU MI TI ZA SE,TU MI TI ZA SE,5,5,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2397,ZA 15,,I TI NI SA,I TI NI SA,4,4,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2398,ZA 15,,IB NU MA RE,IB NU MA RE,4,4,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2399,ZA 15,,JA SA MU,JA SA MU,3,3,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2400,ZA 15,,KA DI,KA DI,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2401,ZA 15,,KU NA,KU NA,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2402,ZA 15,,KU RO,KU RO,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2403,ZA 15,,ME VINA,ME VINA,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2404,ZA 15,,MI ZA SE,MI ZA SE,3,3,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2405,ZA 15,,QE SI ZU E,QE SI ZU E,4,4,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2406,ZA 15,,SA MI DA E,SA MI DA E,4,4,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2407,ZA 15,,SA VINA,SA VINA,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2408,ZA 15,,SI PI KI,SI PI KI,3,3,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2409,ZA 15,,SO KE MA SE,SO KE MA SE,4,4,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2410,ZA 15,,VINA,VINA,1,1,2,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2411,ZA 15,,VINA RA,VINA RA,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2412,ZA 15A,,A364 AB44 AB80 AB09,A364 AB44 AB80 AB09,4,4,1,external_csv,http://sigla.phis.me/document/ZA%2015a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2413,ZA 15A,,AB28 AB37 AB30 AB31,AB28 AB37 AB30 AB31,4,4,1,external_csv,http://sigla.phis.me/document/ZA%2015a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2414,ZA 15A,,AB28B AB55 AB80 AB27,AB28B AB55 AB80 AB27,4,4,1,external_csv,http://sigla.phis.me/document/ZA%2015a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2415,ZA 15A,,AB41 [?] AB67,AB41 [?] AB67,3,3,1,external_csv,http://sigla.phis.me/document/ZA%2015a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2416,ZA 15A,,AB47 AB81 AB06,AB47 AB81 AB06,3,3,1,external_csv,http://sigla.phis.me/document/ZA%2015a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2417,ZA 15A,,AB57 AB31 AB23,AB57 AB31 AB23,3,3,1,external_csv,http://sigla.phis.me/document/ZA%2015a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2418,ZA 15A,,AB73 AB01 AB38,AB73 AB01 AB38,3,3,1,external_csv,http://sigla.phis.me/document/ZA%2015a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2419,ZA 15A,,AB73 AB17 AB09,AB73 AB17 AB09,3,3,1,external_csv,http://sigla.phis.me/document/ZA%2015a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2420,ZA 15A,,AB78 AB41 AB79 AB38,AB78 AB41 AB79 AB38,4,4,1,external_csv,http://sigla.phis.me/document/ZA%2015a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2421,ZA 15B,,AB77 AB07,AB77 AB07,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2015b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2422,ZA 15B,,AB81 AB02,AB81 AB02,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2015b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2423,ZA 16,,DESUNT,DESUNT,1,1,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2424,ZA 16,,[?] AB41,[?] AB41,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2016/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2425,ZA 18,,DA RE KU[,DA RE KU[,3,3,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2426,ZA 18,,GRA PA,GRA PA,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2427,ZA 18,,OLE KI,OLE KI,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2428,ZA 18,,OLIV,OLIV,1,1,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2429,ZA 18A,,AB01 AB27 AB81,AB01 AB27 AB81,3,3,1,external_csv,http://sigla.phis.me/document/ZA%2018a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2430,ZA 18A,,AB81 A321,AB81 A321,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2018a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2431,ZA 19,,AB60 AB04 [?],AB60 AB04 [?],3,3,1,external_csv,http://sigla.phis.me/document/ZA%2019/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2432,ZA 19,,]RA TE,]RA TE,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2433,ZA 1A,,AB67 AB27 AB17,AB67 AB27 AB17,3,3,1,external_csv,http://sigla.phis.me/document/ZA%201a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2434,ZA 1B,,AB02,AB02,1,1,1,external_csv,http://sigla.phis.me/document/ZA%201b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2435,ZA 1B,,AB38 AB73 [?],AB38 AB73 [?],3,3,1,external_csv,http://sigla.phis.me/document/ZA%201b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2436,ZA 20,,AB04 AB123,AB04 AB123,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2020/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2437,ZA 20,,AB26 AB80 AB59 AB09,AB26 AB80 AB59 AB09,4,4,1,external_csv,http://sigla.phis.me/document/ZA%2020/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2438,ZA 20,,AB41 AB04 AB69,AB41 AB04 AB69,3,3,1,external_csv,http://sigla.phis.me/document/ZA%2020/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2439,ZA 20,,AB41 AB69,AB41 AB69,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2020/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2440,ZA 20,,AB51 AB27 AB17 AB09,AB51 AB27 AB17 AB09,4,4,1,external_csv,http://sigla.phis.me/document/ZA%2020/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2441,ZA 20,,AB73 [?] [?],AB73 [?] [?],3,3,1,external_csv,http://sigla.phis.me/document/ZA%2020/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2442,ZA 20,,AB81 AB60,AB81 AB60,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2020/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2443,ZA 20,,KU RA,KU RA,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2444,ZA 20,,RU MA TA SE,RU MA TA SE,4,4,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2445,ZA 20,,SI TE TU,SI TE TU,3,3,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2446,ZA 20,,SI TU,SI TU,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2447,ZA 20,,]DU RE ZA SE,]DU RE ZA SE,4,4,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2448,ZA 21,,I DA[,I DA[,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2449,ZA 21,,SA RI,SA RI,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2450,ZA 21,,TA KE,TA KE,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2451,ZA 21,,TA MA PI,TA MA PI,3,3,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2452,ZA 21,,]PA [?],]PA [?],2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2453,ZA 21,,]PI MU,]PI MU,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2454,ZA 21A,,AB03,AB03,1,1,1,external_csv,http://sigla.phis.me/document/ZA%2021a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2455,ZA 21A,,AB04,AB04,1,1,1,external_csv,http://sigla.phis.me/document/ZA%2021a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2456,ZA 21A,,AB08,AB08,1,1,1,external_csv,http://sigla.phis.me/document/ZA%2021a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2457,ZA 21A,,AB118 AB73,AB118 AB73,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2021a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2458,ZA 21A,,AB39 AB23,AB39 AB23,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2021a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2459,ZA 21A,,AB59 AB44,AB59 AB44,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2021a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2460,ZA 21A,,AB59 AB80 AB39,AB59 AB80 AB39,3,3,1,external_csv,http://sigla.phis.me/document/ZA%2021a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2461,ZA 21A,,AB80,AB80,1,1,1,external_csv,http://sigla.phis.me/document/ZA%2021a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2462,ZA 21A,,[?] AB13,[?] AB13,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2021a/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2463,ZA 21B,,AB13,AB13,1,1,1,external_csv,http://sigla.phis.me/document/ZA%2021b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2464,ZA 21B,,AB28 AB01,AB28 AB01,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2021b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2465,ZA 21B,,AB31 AB53,AB31 AB53,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2021b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2466,ZA 21B,,AB67,AB67,1,1,1,external_csv,http://sigla.phis.me/document/ZA%2021b/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2467,ZA 22,,AB51 AB65,AB51 AB65,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2022/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2468,ZA 22,,AB60,AB60,1,1,1,external_csv,http://sigla.phis.me/document/ZA%2022/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2469,ZA 22,,DU JU,DU JU,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2470,ZA 22,,OVISF,OVISF,1,1,2,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2471,ZA 22,,OVISM,OVISM,1,1,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2472,ZA 22,,]OVISF[,]OVISF[,1,1,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2473,ZA 23,,AB04 AB04,AB04 AB04,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2023/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2474,ZA 23,,AB73 AB27,AB73 AB27,2,2,1,external_csv,http://sigla.phis.me/document/ZA%2023/index-word.html,sigla_word_seq_pattern | source=SigLA | ingested=2026-02-24T02:56:37Z
CLINE_2475,ZA 23,,]MI RE[,]MI RE[,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2476,ZA 23,,]TE TE,]TE TE,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
CLINE_2477,ZA 24,,I DA,I DA,2,2,1,external_csv,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement | source=YoungerArchive | ingested=2026-02-24T02:56:37Z
