source_id,artifact_id,line_id,sign_sequence,provenance,notes,ingestion_timestamp,source_name,provenance_url
youngerarchive,HT 100,.2-3_log,VIR *313A,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 100,.2_log,TI A,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 100,.3_stmt,KU RO,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 100,.4_log,FIC,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 100,.4_log,VINA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 100,.4_stmt,SA RA2,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 100,.5_log,OLE MI,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 100,.5_log,OLE NE,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 100,.5_log,OLE U,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
sigla,HT 100,word_1,AB81 AB02,http://sigla.phis.me/document/HT%20100/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20100/index-word.html
sigla,HT 100,word_2,AB31 AB76,http://sigla.phis.me/document/HT%20100/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20100/index-word.html
youngerarchive,HT 101,.1_log,GRA QE,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 101,.1_stmt,ZU 22F DI,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 101,.2_log,OLE KI,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 101,.2_log,OLE MI,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 101,.2_log,OLE U,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 101,.3_log,DI QE,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 101,.3_log,GRA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 101,.3_log,OLE,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 101,.3_stmt,SA RA2,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 101,.4_log,OLE U,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 101,.4_stmt,KU PA3,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 101,.5_log,OLE KI,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 101,.6_log,OLIV,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 101,.6_log,OLIV TU,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
sigla,HT 101,word_1,AB79 AB22F AB07,http://sigla.phis.me/document/HT%20101/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20101/index-word.html
sigla,HT 101,word_2,AB31 AB76,http://sigla.phis.me/document/HT%20101/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20101/index-word.html
sigla,HT 101,word_3,AB81,http://sigla.phis.me/document/HT%20101/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20101/index-word.html
sigla,HT 101,word_4,AB56,http://sigla.phis.me/document/HT%20101/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20101/index-word.html
youngerarchive,HT 102,.1-2_log,GRA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 102,.1-2_stmt,SA RA2,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 102,.1_stmt,KA PA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 102,.2_log,GRA PA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 102,.2_stmt,PA3 NI,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 102,.3-4_stmt,MA ZU,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 102,.3_log,]VIR GRA PA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 102,.3_stmt,DI RI NA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 102,.4_stmt,I KA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 102,.5_stmt,KU RO,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
sigla,HT 102,word_1,AB77 AB03,http://sigla.phis.me/document/HT%20102/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20102/index-word.html
sigla,HT 102,word_2,AB31 AB76,http://sigla.phis.me/document/HT%20102/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20102/index-word.html
sigla,HT 102,word_3,AB56 AB30,http://sigla.phis.me/document/HT%20102/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20102/index-word.html
sigla,HT 102,word_4,AB07 AB53 AB06,http://sigla.phis.me/document/HT%20102/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20102/index-word.html
sigla,HT 102,word_5,AB80 AB79,http://sigla.phis.me/document/HT%20102/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20102/index-word.html
sigla,HT 102,word_6,AB28 AB77,http://sigla.phis.me/document/HT%20102/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20102/index-word.html
sigla,HT 102,word_7,AB81 AB02,http://sigla.phis.me/document/HT%20102/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20102/index-word.html
youngerarchive,HT 103,.1_log,FIC,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 103,.1_stmt,U TA2,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 103,.2_log,PA3,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 103,.2_stmt,DA KU SE NE[,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 103,.4-5_stmt,DA KU SE NE,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 103,.4_stmt,DA KU NA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 103,.5_stmt,KI RA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
sigla,HT 103,word_1,AB10 AB66,http://sigla.phis.me/document/HT%20103/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20103/index-word.html
sigla,HT 103,word_2,AB56 AB01 AB81 AB09 AB24,http://sigla.phis.me/document/HT%20103/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20103/index-word.html
sigla,HT 103,word_3,AB01 AB81 AB06,http://sigla.phis.me/document/HT%20103/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20103/index-word.html
sigla,HT 103,word_4,AB01 AB81 AB09 AB24,http://sigla.phis.me/document/HT%20103/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20103/index-word.html
sigla,HT 103,word_5,AB67 AB60,http://sigla.phis.me/document/HT%20103/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20103/index-word.html
youngerarchive,HT 104,.1-2_stmt,DA KU SE NE TI,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 104,.1_log,TE RO,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 104,.1_stmt,TA PA,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 104,.2-3_stmt,I DU TI,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 104,.3-4_stmt,PA DA SU TI,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 104,.5_stmt,KU RO,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
sigla,HT 104,word_1,AB59 AB03,http://sigla.phis.me/document/HT%20104/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20104/index-word.html
sigla,HT 104,word_2,AB01 AB81 AB09 AB24 AB37,http://sigla.phis.me/document/HT%20104/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20104/index-word.html
sigla,HT 104,word_3,AB28 AB51 AB37,http://sigla.phis.me/document/HT%20104/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20104/index-word.html
sigla,HT 104,word_4,AB03 AB01 AB58 AB37,http://sigla.phis.me/document/HT%20104/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20104/index-word.html
sigla,HT 104,word_5,AB81 AB02,http://sigla.phis.me/document/HT%20104/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/HT%20104/index-word.html
youngerarchive,HT 105,.1_stmt,KA PA[,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 105,.2_log,]VIR,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,HT 105,.3_log,VIR,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
